trial	state	mean_val_auc	lr	weight_decay	batch_size	grad_clip_max_norm	dropout	drop_path	mod_drop_p	head_dropout	d_model	d_ffn	depth
38	PRUNED	0.8127148771613089	0.0001374394615674498	2.1734798415701123e-05	128	1.9033670138081433	0.231652143090308	0.006834686234901157	0.1506766828320948	0.23424671336518865	512	1048	5
39	PRUNED	0.8121451218356988	0.00010942446903997703	1.6020427957833939e-06	128	0.632121254670514	0.22529367299309547	0.0959557694996268	0.1276571673732833	0.27551512856827426	512	1048	6
40	PRUNED	0.7784097557713847	2.6211820329371228e-05	0.00039891442883102857	128	1.179431618318882	0.3103573485336954	0.01011643872054572	0.06903898106627629	0.23448029106082816	512	1536	4
41	PRUNED	0.8057468670422315	0.00018438193481339174	0.00013614835610858438	128	1.2339838663652407	0.25898325497707814	0.0054080234891935594	0.17081299528998536	0.19977251346812222	384	1536	5
42	PRUNED	0.7981631311189493	1.642034881153698e-05	2.755505626734364e-05	64	1.457680129970598	0.07099344691214321	0.08362448366882089	0.21140185255945454	0.2839993848028401	768	1048	3
43	PRUNED	0.7952837075051683	2.15540021239451e-05	2.8538008816018845e-06	64	0.9469261453488758	0.08934293114256242	0.08371864767560852	0.15034094141533952	0.291073458979745	384	1048	5
44	COMPLETE	0.8512723333333332	0.00010104066038571761	1.3658015406117918e-06	64	1.886033548683967	0.008242206722990976	0.09461467130949217	0.2025632666863869	0.2401679528574023	768	1048	4
45	COMPLETE	0.8496073333333333	0.0001552759459874932	1.7150052155104302e-06	64	0.9443788887250827	0.04273638716533696	0.08407977806792889	0.1782822302562025	0.2955105372862506	512	1048	4
46	COMPLETE	0.8468046666666668	0.0002230566693367825	1.0004883846594605e-06	64	1.9310884991147366	0.050192240322812914	0.08733987152738595	0.21873271084936585	0.19101401842039636	768	1048	4
47	PRUNED	0.7319823584805782	4.281014175045237e-05	3.90511911531183e-06	256	1.8278286065350282	0.030026911195136244	0.09550294099851019	0.23989647834934041	0.15584910800093915	768	768	5
48	PRUNED	0.8191312415372527	3.8887890165119597e-05	1.714139951327649e-06	64	1.9248174682814114	0.06024735424410117	0.06969391345183683	0.1628245113635993	0.2907376703851188	768	768	4
49	PRUNED	0.7766224792854237	0.00011237564872979827	2.4376749349890112e-06	256	1.768394107744327	0.07131845238503083	0.08375030878617393	0.19462147611298752	0.25559921230715477	768	1536	4
