trial	state	mean_val_auc	lr	weight_decay	batch_size	grad_clip_max_norm	dropout	drop_path	mod_drop_p	head_dropout	d_model	d_ffn	depth
12	PRUNED	0.850870374394722	0.0001643568580950202	3.174604553788386e-05	128	1.3802580204521542	0.10117386904813677	0.033890826839811504	0.05400159463843297	0.24703880442451898	512	1536	6
13	PRUNED	0.8087321620612605	0.0001005346572071149	0.00015173940380610224	128	1.2144293518902873	0.24306297644771832	0.011154081632030917	0.19054980230339702	0.18942507572352546	512	1536	6
14	PRUNED	0.845185358541872	0.0001937247817189287	6.926984585529621e-05	128	1.369658473791734	0.19912643521174617	0.04405515985555808	0.11625457452717175	0.27634707237097056	512	1536	6
15	PRUNED	0.8075522531106691	8.58530141440773e-05	0.00031699249971687627	128	1.283767372351783	0.29602956810208014	0.04413287198677544	0.15428012278534842	0.20175426840247684	512	1536	6
16	PRUNED	0.8121325844324456	0.00012338111977258233	0.00021415603467549304	128	0.8943483820828981	0.291889222932879	0.019460791539177243	0.07366771438996754	0.15445027492023894	512	1536	6
17	PRUNED	0.8076845923672289	7.370637910781007e-05	0.00010741271649512287	128	0.8404553454070973	0.28463182867084663	0.040311024808994636	0.052763833633850545	0.2175342919328117	512	1536	6
18	PRUNED	0.8068250837219928	7.194037276973991e-05	0.0001381446768222075	128	1.1884093009808985	0.3277063708904019	0.016838973179987747	0.048373389238453045	0.15688124126026007	512	1536	6
19	PRUNED	0.8073182215832789	8.606084831363539e-05	5.9010396269076945e-05	128	1.3860080370910541	0.3164028601423136	0.03690657032748452	0.14912935420849402	0.17164044708708204	512	1536	6
20	PRUNED	0.8030081409538457	8.37490047804476e-05	0.00011396182377593064	128	0.944854306974499	0.2858334081133447	0.04720047765513798	0.08415342840605708	0.12093303811007143	512	1536	5
21	PRUNED	0.8500178309735154	0.00018075651159688176	0.0002614581380869993	128	1.259595724372744	0.2726290503893205	0.018233117903396746	0.09397759895908958	0.2071577557794396	512	1536	6
22	PRUNED	0.806195427469729	8.730867929560028e-05	0.00010129592494405184	128	0.8558777243848632	0.2584887706350261	0.028311693908884886	0.16642342179014652	0.1594110567016166	512	1536	6
23	PRUNED	0.8512827156572664	0.0001248311862271842	0.0003450765473694615	128	1.2222826617866502	0.14302589034518032	0.007669305443349263	0.12322177246427737	0.15277736267243527	512	1536	6
24	PRUNED	0.8122036297175462	0.00025516707113243614	7.850469309189976e-05	128	1.0527182610959633	0.27768852835553437	0.015356606004906072	0.15714740301893138	0.1955592681600686	512	1536	6
25	PRUNED	0.8128611468659277	0.00026809209270733236	0.0001541584384668197	128	1.1855548451164695	0.16411416990655692	0.015323551355448793	0.11403360753913443	0.19151378805605493	512	1536	6
26	PRUNED	0.7974457130439144	7.152344406557675e-05	0.00016606022152899626	128	1.339213454932519	0.27332104598082035	0.04690863976419723	0.18301678380111042	0.1674320057822436	512	1536	5
27	PRUNED	0.8063834885185248	7.391815409038788e-05	0.0004455578320611296	128	0.9722705464900712	0.3435945542202185	0.026152443239401475	0.04006876636777203	0.18370250388899964	512	1536	6
28	PRUNED	0.8069135420671671	8.014984243056558e-05	0.00016681928185937754	128	1.298708369167882	0.3278235268918563	0.04614500045961082	0.07852626903728417	0.1721707312532276	512	1536	6
29	PRUNED	0.8324807899121267	0.00019877548708981634	0.00030328942364403656	128	1.0055155528063993	0.22314998176737783	0.033565408281986925	0.14929012054798652	0.16963977429296687	512	1536	6
30	PRUNED	0.8129321921510283	0.00017007586163680338	0.00026512992046537657	128	1.433157888041642	0.22715155335450696	0.03550539890229444	0.17518044431938817	0.20970601250376425	512	1536	6
31	PRUNED	0.8466647721257307	0.00015381316639756628	0.00021630163117673898	128	0.8528490113961145	0.22770431021800236	0.03180896757138702	0.15764173814611826	0.2978572956191108	512	1536	6
32	PRUNED	0.8091333589653578	0.00015637966149629337	8.965592008992814e-05	128	0.8966736776210775	0.26404675119968046	0.02109921183932959	0.06695240349180584	0.2906470406982946	512	1536	5
33	PRUNED	0.8108941676000068	0.0001161036180926094	9.989098707132644e-05	128	0.8090410629371075	0.24603328405880015	0.026246078641249084	0.11610703130462463	0.2580269816272136	512	1536	6
34	COMPLETE	0.8537388	0.00013540650519744578	0.00029474580557329845	128	1.2017595769912401	0.2262954348977099	0.02390434278679653	0.11554095692174253	0.14864923582132106	512	1536	6
35	PRUNED	0.8130631383627822	0.00012058328724379267	0.0002563965101047673	128	1.2038875458180314	0.22099600695751823	0.025489337272215182	0.11700359558336917	0.1499092539817886	512	1536	6
36	PRUNED	0.799379259234494	7.321937217351193e-05	0.0002718655930883345	128	0.9317177350732192	0.33921443611461166	0.024065924248582518	0.10225810741840927	0.14174681761816774	512	1536	5
37	PRUNED	0.8093325643726005	7.845569622482536e-05	0.000111494691023053	128	0.9412699752404551	0.33326427251880886	0.036110674804615966	0.04903508637219707	0.14940039337197764	512	1536	6
38	PRUNED	0.8341009010213805	0.00019808057862825585	0.00017460444506584006	128	1.4997660774816137	0.2331198272711874	0.02647773821221328	0.10007231581592305	0.10178449263155581	512	1536	6
39	PRUNED	0.8050301454895996	7.576870919359432e-05	0.00010244049379715764	128	0.8646653830567995	0.3481707654542566	0.01742321253716872	0.11739000462049423	0.14835396099343828	512	1536	6
40	PRUNED	0.8065172208198903	7.994982792204856e-05	0.00045586566628592055	128	1.44400646651723	0.32967280819760547	0.04927332889352216	0.10290020569135591	0.2561098269953626	512	1536	6
41	PRUNED	0.8121632314181753	0.00014456992948228613	7.716878345241593e-05	128	0.8041537188269678	0.2816571023905142	0.047550907162683134	0.16251199715475215	0.29519370223996044	512	1536	6
42	PRUNED	0.8043343196090559	7.894385277485715e-05	0.0003288986908062504	128	1.4132659524451872	0.32826879138786624	0.04493054810546753	0.18388995986435216	0.15190723537460737	512	1536	6
43	PRUNED	0.8134880170285798	0.00014344834528228439	0.00020854945210226105	128	0.8241444809063536	0.30216683425207735	0.029896401786427447	0.09136037931780827	0.2813913406561363	512	1536	6
44	PRUNED	0.850593158478349	0.00016456890085320814	0.00044368142223434923	128	1.1528146568404398	0.2519851516809306	0.013208357017005097	0.10023151518335924	0.12798750250657293	512	1536	6
45	PRUNED	0.8032143115851178	7.005402379530202e-05	0.00030452467861112744	128	1.4638100231998663	0.27782133659038877	0.04893878651916325	0.15989174120018315	0.20722206153053407	512	1536	6
46	PRUNED	0.8052662665841985	0.00012599885613176216	0.00027849409940399774	128	1.0390912756281838	0.19943846739220314	0.021024809490469306	0.14182181546734135	0.2382691443924843	512	1536	5
47	PRUNED	0.8120671113265688	0.00020605588663221398	0.0002718899022076388	128	1.1920386851287537	0.2777502267995302	0.020434125695194455	0.17972599095428965	0.15840103779675133	512	1536	6
48	PRUNED	0.8111560600235147	0.0001748725186677294	0.0004297334705922657	128	1.183829012013053	0.16357764128209928	0.030166332503086535	0.06571480851749192	0.1764120717752406	512	1536	5
49	PRUNED	0.8013155915146853	9.249651598905028e-05	0.00043282332276821275	128	1.166806976249471	0.19525008830020013	0.02835456768145724	0.19862606846034067	0.1130829003687528	512	1536	5
